code_discription,address_raw,data_short,cost
Отопление,"134.1000.02 дгу. оплата за тепловую энергию по тарифам здание ул.светланская, 73",05-2022,98872.09250666668
Отопление,"134.1000.02 дгу. оплата за тепловую энергию по тарифам здание ул.светланская, 73",06-2022,23627.07841483517
Отопление,"134.1000.02 дгу. оплата за тепловую энергию по тарифам здание ул.светланская, 73",07-2022,39159.89315188491
Отопление,"134.1000.02 дгу. оплата за тепловую энергию по тарифам здание ул.светланская, 73",08-2022,39159.89315188491
Отопление,"134.1000.02 дгу. оплата за тепловую энергию по тарифам здание ул.светланская, 73",09-2022,217000.755807619
Отопление,"134.1000.02 дгу. оплата за тепловую энергию по тарифам здание ул.светланская, 73",10-2022,14522.43785285714
Отопление,"134.1000.02 дгу. оплата за тепловую энергию по тарифам здание ул.светланская, 73",11-2022,108943.1674833333
Отопление,"134.1000.02 дгу. оплата за тепловую энергию по тарифам здание ул.светланская, 73",12-2022,177054.8945354762
Отопление,"134.1000.02 дгу. оплата за тепловую энергию по тарифам здание ул.светланская, 73 а",02-2022,35917.11035689103
Отопление,"134.1000.02 дгу. оплата за тепловую энергию по тарифам здание ул.светланская, 73 а",03-2022,38134.43210666667
Отопление,"134.1000.02 дгу. оплата за тепловую энергию по тарифам здание ул.светланская, 73 а",04-2022,38134.43210666667
Отопление,"134.1000.02 дгу. оплата за тепловую энергию по тарифам здание ул.светланская, 73 а",05-2022,26561.71258602565
Отопление,"134.1000.02 дгу. оплата за тепловую энергию по тарифам здание ул.светланская, 73 а",06-2022,13815.94259619048
Отопление,"134.1000.02 дгу. оплата за тепловую энергию по тарифам здание ул.светланская, 73 а",07-2022,13498.80883619047
Отопление,"134.1000.02 дгу. оплата за тепловую энергию по тарифам здание ул.светланская, 73 а",10-2022,15907.82871369852
